5062068108836169728 39.141716 -35.377576 1 1   13.61  1.01  -0.41  0.23 0.000 0.000 0.000 0.000 0.000 0.000
5062068383714085632 39.115116 -35.356728 1 1   53.65  1.27  -2.52  0.45 1.000 1.000 1.000 0.000 0.000 0.000
5062070209078521088 39.213588 -35.288403 1 1   51.25  2.33  -2.26  1.19 1.000 1.000 1.000 0.000 0.000 0.000
5062070479658177536 39.190279 -35.270839 1 1   53.97  1.07  -1.93  0.48 1.000 1.000 1.000 0.000 0.000 0.000
5062070793191288320 39.238149 -35.255045 1 1   49.62  3.27  -1.60  0.94 0.993 0.991 0.994 0.000 0.000 0.000
5062071201212722304 39.235575 -35.208132 1 1   61.22  1.24  -1.85  0.56 1.000 1.000 1.000 0.000 0.000 0.000
5062071819688001152 39.200142 -35.225357 1 1   82.90  0.69  -2.33  0.14 1.000 1.000 1.000 0.000 0.000 0.000
5062071957126977408 39.221308 -35.189715 1 1   50.40  2.29  -1.65  1.05 1.000 1.000 1.000 0.000 0.000 0.000
5062072575602221824 39.385194 -35.268923 1 1   58.26  1.75  -2.27  0.63 1.000 1.000 1.000 0.000 0.000 0.000
5062072884839879168 39.374236 -35.245693 1 1   72.60  2.15  -0.85  1.02 1.000 1.000 1.000 0.000 0.000 0.000
5062072992217331840 39.409507 -35.253962 1 1   53.05  2.85  -1.49  0.82 1.000 1.000 1.000 0.000 0.000 0.000
5062073228437280384 39.403772 -35.223319 1 1   58.26  1.39  -0.27  0.49 1.000 1.000 1.000 0.000 0.000 0.000
5062073748131532288 39.308451 -35.231117 1 1   44.99  1.00  -1.22  0.29 1.000 1.000 1.000 0.000 0.000 0.000
5062074293593911936 39.350394 -35.198266 1 1  276.05  1.68  -1.14  0.43 0.000 0.000 0.000 0.000 0.000 0.000
5062074431028151296 39.367113 -35.173031 1 1   47.65  2.28   0.03  0.73 0.999 0.999 0.999 0.000 0.000 0.000
5062075122521059072 39.511551 -35.171101 1 1   54.70  1.84  -1.27  0.60 1.000 1.000 1.000 0.000 0.000 0.000
5062075156880796544 39.524107 -35.159287 1 1   43.57  0.93  -1.19  0.23 1.000 1.000 1.000 0.000 0.000 0.000
5062075328679488128 39.518711 -35.132886 1 1   41.92  1.26  -1.52  0.38 1.000 1.000 1.000 0.000 0.000 0.000
5062075393100854016 39.485080 -35.137155 1 1   51.88  2.27  -1.98  0.93 1.000 1.000 1.000 0.000 0.000 0.000
